Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
"왔으면 앉어야지. 오늘 우리 깨끗허고, 화끈허게 놀아봅시다. ",I possess to sit down down LET play clean and hot today,0.576090,0.643547,0.814533
깨끗이 칩시다. 혹시나 데마이 쓰다가 뽀록나는 사람 있으면 저 망치로 손모가지를 분질러놀랑게. ,LET clean it up If you have got a soul who exist save while pen Demai apply your pounding to nail your digit,0.563147,0.689819,0.801099
그럽시다. ,LET get along it,0.676497,0.775931,0.738959
이놈들아 노름도 목숨 내놓고 하는거야. 산전수전 다 겪은 내가 쫄 줄 아냐? ,Gambling theyre also turn over their living set you think Ive exist through the prenatal conflict,0.642698,0.628771,0.741447
주먹건달 치고 화투 변변히 치는 놈 없다. 공포분위기나 조성하고 에이 병신들. 광렬아 쫄지말자. 지금 여기에 타짜는 나밖에 없다. ,No one score his fists and attain the field Create a revulsion atmosphere and idiots let not end Gwangyeol Im the only slugger hither decently today,0.607868,0.634009,0.787490
동작그만! 첫판부터 장난질여? 니 손바닥에 화투가 한 장 붙어있다는 것에 내 돈 모두하고 내 손 하나를 걸겠다. 넌 뭘 걸겠냐? ,blockage working Are you kid from the first edition Ill place all my money and one manus on me that theres a patch of newspaper publisher on your medallion What would you look,0.571334,0.612186,0.750573
왜이래요 이거. ,Why make up this,0.713593,0.713593,0.650590
삼촌! 이러니 돈을 꼴으셨죠. 흐흐 걸렸구만. 해머 갖고와. 손이 아까우면 딴 걸 걸든가. 경상도 짝귀는 첨에 귀를 걸었지. ,uncle Thats why you forget your money It pick out a piece take away the hammer If you consume a close hired hand take something else Gyeongsangdos unreceived ear be set aside,0.656922,0.648241,0.740570
그럼 당신이? .. 아귀? ,and so you what,0.610033,0.602933,0.796787
흐흐흐... ,Hehehe,0.816497,0.639445,0.796168
담은 고니 차례여. ,Its your bend,0.556613,0.670937,0.788020
주방 뒷문으로 나오면 택시가 있을거야. 그걸 타고..,There will equal a taxi when you descend out the back door of the kitchen drive it,0.604652,0.626123,0.740412
고니씨! 광렬씨가요.. 어떡해..,Connie Gwangryul What should I get along,0.646736,0.661625,0.739164
광렬이 형님이 왜요? ,Why exist Gwangryul your buddy,0.560471,0.590064,0.749748
광렬씨가요 다쳤대요.,Gwangryul state he exist ache,0.695171,0.695171,0.701638
누가 그래요?,Who is it,0.556832,0.603774,0.758224
여기 아저씨들이.,Misters hither,0.547058,0.589359,0.706421
... 옆에 있는 놈들 바꿔요. ,Change the cat next to you,0.656618,0.676904,0.767766
오랜만여.,Its represent a long sentence,0.324168,0.653349,0.830417
광렬이 형님이 어떻게 됐는데? ,What find to Kwangryuls old buddy,0.508821,0.621926,0.775677
아귀형님이랑 화투치다가 빨래질을 당했다네. 전화도 안될거야 손모가지가 짤려서. 고니 ,I exist lave while defend with Aguirre I tilt still cause a sound shout swan,0.519073,0.658873,0.850554
정마담이란 여자가 알겠지. 어떻게? 애인 바꿔줘? ,A cleaning lady call Jeong Madame get laid how Change your lover,0.705371,0.705371,0.772924
됐어. 그 여자 내 애인 아냐.,done That young lady is not my lover,0.689990,0.708381,0.756280
그으래? 잘 어울리는데. ,rattling It get good,0.659861,0.767070,0.753896
내가 바보라. ,Im poor fish,0.472882,0.573765,0.742894
"기술자가 기술을 쓰러가는 건 사무라이가 싸움을 하러가는 것과 같다. 기술 쓰다가 발각되면 칼부림이 날 수도 있고, 손목이 짤릴 수도 있고. ",Technicians equal get going out of skill like samurai go bad to contend If you constitute key while employ the technique you may ingest a knuckle or a wrist may follow tailor,0.604738,0.659558,0.774593
죽을 수도 있습니까?,Can you decease,0.412194,0.706227,0.841996
나야 그런일이 없지. 왜냐? 확실하지 않은 승부는 안하거든. 못믿냐? ,Its not me because Im not sure about the secret plan Dont you believe,0.534632,0.644665,0.800539
우리 내기 한번 하자? 나는 홀수에 10만원 걸겠다. 너는 짝수에 걸겠냐? ,LET bet once Ill put an odd act of 100000 won Would you bet on an even act,0.516785,0.637494,0.822480
걸어보죠.,net ball walk,0.607332,0.607332,0.713046
9? 홀수란 걸 어떻게 아셨죠? ,9 How arrange you get laid it make up uneven,0.639060,0.668015,0.738452
내가 여기다 버린거다. ,I exit it hither,0.538162,0.685020,0.806047
겁날 것도 없고 억울할 것도 없다. 내가 아는 사람들 다 죽거나 다쳤다. 평경장. 박무석. 곽철용. 고광렬. ,There is null to exist afraid of or unfair to Everyone I bed is dead or injured Pyeongjangjang common MooSeok Kwak Chul Yong High glowing,0.589264,0.670626,0.774641
"오늘 고니는 내손에 죽는다. 문제는 돈인데, 정마담 그년이 여우니까 조심해. ",Today Connie decease in my mitt The trouble equal money but exist careful that beef constitute pretty,0.627121,0.656837,0.735970
우리는 무조건 돈만 챙긴다. 너는 그것만 신경써. ,We perpetually contract money You deal entirely about it,0.613391,0.663875,0.795591
고니는요? ,About Connie,0.743119,0.685693,0.688089
아귀는? ,What represent it,0.293224,0.677476,0.889715
기다리고 있어. ,Im look for you,0.626116,0.572215,0.674939
왜 광렬이 형님을 아귀랑 붙였어? ,Why set Kwangryul bind his sidekick to you,0.597635,0.595406,0.770797
그게.. 나도 어쩔 수가 없었어. 호구가 타짜를 수소문했는데 아귀가 온거야. ,good I couldnt avail it Hogu expect about Tajja but an angler get,0.575700,0.660994,0.800649
몰랐단말야?,Didnt you be intimate,0.537411,0.505692,0.722235
자꾸 나한테 그러지 마. 자기 걱정밖에 안돼. 지금 나. ,Dont keep dress it to me Im but worried about myself instantly I,0.616068,0.647520,0.756057
이 여자... 나랑 눈을 마주치지 않는다. ,This cleaning lady doesnt create optic contact with me,0.560224,0.651402,0.810737
아~ 오늘밤엔 정말 잘 해야돼. 내 전재산이 걸렸어. 어떻게 칠거야? 작전은? ,Ah You induce to get along genuinely good tonight I take my entire dimension How exist you endure to gain it functioning,0.584551,0.685141,0.821397
없어. 그냥 자연빵으로 칠거야. ,no Im scarce get to utilize natural shekels,0.578712,0.680955,0.741154
자연빵? ,Natural kale,0.551501,0.616810,0.725610
저녁은 먹고 왔나? 언제 또 먹을지 모르는데. ,Did you run through dinner I dont know when to eat again,0.552756,0.674287,0.809144
이거 왜이래 좆같이. 말발 조지지 마. 어차피 노골적으로 나가는거 나두 세상 단맛 짠맛 똥맛까지 다 먹어본 놈이야. ,Why be this like this Dont be speechless Anyway I get out blatantly and sustain eat on all the sweet and salty bastard of the domain,0.604048,0.632882,0.780556
아따 그놈 성깔있네. 이렇게 하자. 돈을 다 잃으면 팔을 하나 자르기로 하자. 재미있을 거 같지? ,helium aim it let set this Lets hack one limb when exist all out of money sound play doesnt it,0.622265,0.671533,0.781148
재미있네.,Its play,0.569965,0.611689,0.745268
허허허. 어이 선장 배에 시동 걸어. ,Heo Heo Hey bring up up on chieftain ship,0.616041,0.627275,0.723004
"예림이! 너 저 친구들이 얼마나 무서운 놈들인지 모르나본데, 지금이라도 배에서 내려. 너만은 여기서 빼줄게. ",Yelim You dont get laid how scary these cat exist but yet get down off the boat immediately Ill demand you out of hither,0.645406,0.681728,0.780843
너 지금 이 마당에 착한척 하니? 지금 여기는 지옥이야. 각자 알아서 살아남자고. ,Are you feign to make up good in this K decently today Its the pits hither They last on their own,0.645237,0.635495,0.775438
밤새도록 죽기만 할거야? ,Will you precisely break down all night,0.583608,0.583608,0.731692
남이사 죽든말든! 나 죽었다고 언제 부조금 내셨소? ,Naive or not When arrange you yield for the death,0.465965,0.637786,0.849439
씩~ 걱정되서 그러지. 팔 잘릴까봐. 삼촌은 그만 치시죠. ,rattling Im vex Im afraid my limb will embody abridge full point uncle,0.621681,0.695459,0.731215
조카만 믿어볼까.. 어이 선장! 바둑 둘 줄 알어? ,Should I confide merely my nephew police chief bash you do it how to get,0.555817,0.590820,0.773310
십오급입니다.,It exist fifteenth gradation,0.536050,0.646848,0.780327
나랑 한판 둬. ,check with me,0.461861,0.610949,0.806020
슬슬 읊어보쇼. 죽을지 살지. ,looking at it easy To break down or not,0.645732,0.764305,0.743988
거 이상하네. 개패만 들어오네. 죽어. ,Thats weird alone cad get along in die,0.662295,0.707718,0.747345
이천만 가요. ,Youre welcome,0.473637,0.627140,0.753458
좋아. 9땡.  눈치가 빠르구만. ,Good 9 ding I acknowledge it speedily,0.568179,0.608089,0.787195
돈이 많이 줄었네. ,A spate of money hold been thin,0.435381,0.712140,0.764675
아직 많아. 이천. ,There follow however many Icheon,0.330305,0.612949,0.849442
오천. ,Five G,0.443739,0.578022,0.639635
일억. ,100 million,0.587651,0.772911,0.695248
일억? ,100 million,0.587651,0.772911,0.695248
죽으면 되잖여. 그리 잘 죽으면서. ,You can exit death thusly good,0.590863,0.758720,0.805506
일억 받아. ,Take 100 million,0.648217,0.641025,0.696974
좋았어. 뭐여? ,It cost good What be it,0.358535,0.666588,0.809396
네끗. ,Clean,0.760263,0.900000,0.742464
다섯끗. 크크 ,Five haha,0.387412,0.495104,0.696830
슬슬 도끼 갈아야 되겠다. ,I must change my ax,0.491158,0.646131,0.778303
이 새끼가. ,This love child,0.653626,0.730406,0.742894
"이제, 기술을 써야 된다. 싸늘하다. 가슴에 비수가 날아와 꽂힌다. 하지만 걱정하지마라. 손은 눈보다 빠르다. 건달에게 한 장. 아귀한텐 밑에서 한 장. 정마담도 밑에서 한 장. 나 한 장. 건달에게 한 장. 어차피 소리는 증거가 되지 않는다. 아귀한텐 다시 밑에서 한 장. 이제 정마담에게 마지막 한 장. ",today you take in to utilize engineering Its aplomb angstrom dagger flies into the dresser and joystick But dont concern hired man equal fast than eye One art object for the Gundal ace slice from the bottom One piece from under Jeong dame angstrom piece of me One piece for the Gundal Anyway sound cost no grounds It exist a piece from the bottom once again at present the last piece to Carl Jung lady,0.599985,0.638005,0.760983
동작그만! 밑장빼기냐? ,blockage working exist it a subtract,0.520142,0.615178,0.758083
왜 그러셔? 이 손 놔. ,Why exist you set that Let get of this deal,0.530732,0.677958,0.826439
내가 등신으로 보이냐? 내 패하고 정마담 패는 밑에서 뺐지? ,get along I take care asshole My mitt and Jung gentlewoman deal extend from the tail right field,0.566475,0.667450,0.782424
그.. 그럴 리가 있나? 증거 있어? ,Could it exist doh you take any evidence,0.737758,0.806192,0.744377
증거? 있지! 니가 정마담한테 줄려는 이거 장짜리 아냐? 모두 잘 보쇼. ,evidence Yes Isnt this the one you need to kick in to Jeong lady rent a good flavor,0.634360,0.671785,0.770727
나한테 9땡을 줬을거야. ,You would get hand me 9 pane,0.554055,0.645548,0.802571
그리고 정마담한테는 장땡을 줘서 판을 끝내겠다 그거 아녀? ,And Im drop dead to commit Carl Jung lady a long scene indeed Im decease to end the biz,0.683204,0.696357,0.777517
지 멋대로 우기고 있구만. 난 몰라. ,Its bewilder ridiculous I exercise not bed,0.583660,0.612231,0.750556
증거가 나왔잖아. ,There exist grounds,0.581342,0.609393,0.723223
예림이! 먼저 받은 패 봤어? ,Yelim Did you reckon the mitt you take in first,0.553455,0.631888,0.811934
아뇨. ,no,0.200657,0.641886,0.694253
그거 봐봐. 장인가? ,Look at that follow it Zhang,0.690985,0.690985,0.778480
그 패 건드리지 마. 건드리는 즉시 손모가지 날라가분게. 저것이 단풍이라는데 내 돈 모두하고 손모가지 걸었어. 니는 뭐 걸래? ,Dont tinge that deal As before long as you tint it blow it forth Thats the autumn lead but I look my money and everything What set you need,0.582350,0.652498,0.806181
내가 왜 내기를 해? ,Why practice I play,0.608117,0.611007,0.728383
해머 갖고 와. ,play the hammering,0.600534,0.600534,0.665146
잠깐만. 그렇게 피가 보고싶냐? ,Wait a instant doh you want to examine parentage like that,0.512611,0.558916,0.776409
구라치다 걸리면 피보는 거 몰라? ,You dont acknowledge how to shed blood if you make hitch,0.674812,0.639915,0.755175
좋아. 그렇다면 판을 더 키우자. 사장님 거기 컵 좀. ,Good so let generate more plate The genus Bos please get a cup there,0.622629,0.661639,0.764232
난 이 패가 단풍이 아니라는 것에 내 돈 모두하고 내 목을 걸겠다. 자신 없으면 포기 하고. ,I will cling my neck with all my money that this plaque embody not a foliation If you exist not confident hold up,0.628928,0.676381,0.738114
시발놈이 어디서 약을 팔어?,Where execute the fuckin sell medical specialty,0.547891,0.670669,0.786712
혓바닥이 왜 이렇게 길어? 천하의 아귀도 후달리나? ,Why is the spit indeed long Does the Satan of the public suffer besides,0.652338,0.646779,0.733198
오냐! 우리 식구들 돈 몽땅하고 내 팔목을 건다. ,OK My kin equal full of money and I pay heed my wrists,0.613074,0.609412,0.778852
안돼. 목을 걸어야지.. 큭~ ,No I hold to attend my neck,0.594295,0.681071,0.780910
손 내. ,My deal,0.705633,0.705633,0.695812
잠깐만. 내가 잘못했어. 없었던 일로 합시다. ,Wait a instant Its my defect LET set what wasnt there,0.558317,0.648335,0.780722
이렇게까지 해야돼? ,Should I practice this,0.656557,0.664330,0.710593
말리지 마시오잉. 이거는 공정한 게임인게. 이런놈은 대한민국에서 없어져야 남북통일도 빨리되고 국민 총화단결에도 도움되고. ,bash not dry out This be a just secret plan When this kind of mortal exist take out from Korean Peninsula interKorean reunification embody quicker and it is also helpful for national unity,0.589259,0.639867,0.776608
짠짜짜짠~ 인제 확인해보겠습니다. ,net ball tick off it out,0.404827,0.604575,0.875345
사쿠라네! ,Sakura,0.454603,0.678360,0.713052
사쿠라? 그럴리가.. 그럴 리가 없어. 내가봤어. 이 새끼가 밑장 빼는 걸 똑똑히 봤다니까. ,Cherry heyday I cant I cant I interpret it I see this cunt lead off the bed,0.538533,0.686266,0.834401
세끗 만들어줄라고 그런 미친짓을 하나? 니 말이 맞아. 넌 등신이야. 1/17 확률에 승부를 거는 니가 타짜냐? ,act you get along that crazy thing to shit it clean Youre right Youre shit Are you a slugger with a 117 odds,0.523060,0.680721,0.838860
뭐허고 있냐? 이 놈 손을 찍어부러. ,What exist you do direct this guy cable hired hand,0.571616,0.610403,0.762361
어이 선장! 배돌려. ,Hey police chief bend your belly,0.564144,0.676012,0.736085
뭐해? 내려쳐! ,What personify you set attain it down,0.456643,0.719444,0.872029
정마담 나 좀 살려주소. 이러기로 한 거 아니었잖아. ,Please deliver me You werent conjecture to act this,0.554374,0.620541,0.812440
뭐해? ,What personify you practice,0.293509,0.617009,0.929218
잠깐.  옆방에 광렬이 형님 꺼내. ,awhile In the next elbow room Kwangryul lead out his sidekick,0.518831,0.663568,0.764592
왜 평경장을 죽였어? ,Why did you kill Pyeongjangjang,0.739135,0.737142,0.761407
아냐 나 아냐. ,No no no,0.516638,0.628656,0.801429
내려치래니까!! 내려쳐! ,Im endure down hitting it down,0.735336,0.794134,0.745690
정마담이 죽였어!!,Jung Madame shoot down it,0.729904,0.729904,0.823611
닥쳐! ,Shut up,0.566072,0.566072,0.659968
왜 죽였어? ,Why practice you shoot down,0.583923,0.566420,0.819395
난 모르는 일야. 우리 그동안 사이좋았잖아. 좋게 해결해. 좋게.,I dont know Weve been good in concert Solve it nicely good,0.527112,0.637739,0.826035
좋게? ,good,0.519615,0.645956,0.662007
... 날 그렇게 보지마. 너때메 그랬어. 널 가지고 싶어서. 평경장만 없으면 니가 나한테 올 수 있잖아. ,Dont look at me like that It exist like you I desire to get you You can come in to me without a flatfield,0.639170,0.714461,0.800464
그런거야? 그게 이유야? ,Is that indeed Is that why,0.813828,0.717253,0.684416
고니는 누구때메 이 짓을 시작했어? 응? 박무석이지? 나는 평경장때메 시작했어. 내가 평경장의 호구였다고. 그런데 날 버리고 날 무시했고.. 내 돈을 무시했어. 내 돈을. 고니도 봤잖아. 나한테 돈을 던졌잖아.. 봤잖아. 나 이해하지? 그래 돈부터 챙기고 나서 얘기하자. ,When set Connie commence set this Huh cost it common Moosuk I originate when I exist in the Pyeongjangjang That I cost the Pyeongjangjangs protector But he lead me and discount me he dismiss my money My money You go steady Connie You make money at me You date doh you infer me sol allow talking after consider the money,0.638955,0.645903,0.784448
이제 우리 모르는 사이야. ,today we dont sleep together,0.630542,0.700051,0.733745
형님 괜찮아요?,Are you sanction,0.523387,0.552365,0.797471
... 이겼냐? ,Did you gain,0.759140,0.759140,0.670349
박살 내줬지. ,blast it,0.577841,0.695839,0.864771
잘했어. ,intimately get along,0.479365,0.632862,0.872390
자꾸 말하지 마. 병신아. ,Dont keep on pronounce shit,0.530875,0.637049,0.785542
뭐해. 이것부터 풀어. ,What personify you set eject it from this,0.460665,0.653723,0.832029
... 찍어. ,magnetic inclination,0.385367,0.838172,0.895303
죄송합니다 형님! ,Sorry sidekick,0.384851,0.643543,0.826436
고니! 그년한테 가는거야? 응? 가지마. 나 쏠 수 있어. 나 쏠 수 있어... ,swan Are you get going to that kick Huh come not choke I can dash I can dissipate,0.632892,0.632892,0.735893
"아귀, 병신새끼. ",hole shit,0.311777,0.689238,0.834503
들어갈까요? ,Should we endure in,0.655669,0.662347,0.802035
기다려봐. ,delay,0.469210,0.659726,0.798607
그럼 우리.. 이제.. 부자냐? ,So we exist you rich,0.567926,0.532136,0.825435
그럼. ,and so,0.813989,0.813989,0.699071
세란이가 ... 좋아하겠다.. 너랑 나랑 정말 좋았지? 막 뺏겨먹고.. ,Seran I would like it Washington it real good with you and me exactly eat it,0.638039,0.647066,0.780996
걸어다니는 중소기업. ,little line walking around,0.606035,0.724914,0.764785
너도 .. 가.. 화란이한테. ,You also go to Hwaran,0.480523,0.564165,0.747567
지금 제낄까요?,Should I check now,0.615197,0.740281,0.825521
터미널로 들어가면. ,When you get into the end,0.598658,0.689503,0.763866
미안헙니다 형님. ,Im sorry sidekick,0.478429,0.650243,0.797393
정마담? ,Jeong Madame,0.858579,0.858579,0.921913
"고니를 가질려고 평경장을 죽였는데, 이제 평경장을 죽였으니까 고니를 죽여야 했어요. 이런 걸 뭐하고 하죠? 아이러니?",I kill Pyeongjangjang to get Goni but instantly I get to kill Goni What exist you perform with this Ironic,0.546581,0.684745,0.838668
아이.. 옆방에 당신 어머니가 와계신대네. 면회시간 5분! ,Your kid your female parent is in the next way Visiting sentence 5 moment,0.611206,0.658057,0.746998
됐어요. 빨리 끝내줘요. ,Thats Okay End it speedily,0.653159,0.644183,0.735913
기차에서 떨어졌으니까. ,I lessen off the gearing,0.589284,0.726852,0.735766
어이~ 인제 덮어도 돼? 할 말 없어?,Hey Can I deal you inje Anything to enunciate,0.555753,0.671708,0.745722
없어요. ,make not sustain,0.344753,0.557920,0.791856
"고니는 어디 갔을까? 고향으로 돌아갔을까? 아니면 어디 멋진 곳에서 근사한 식당을 하고 있을까? 일년쯤 지나서 누군가한테 소식을 들었어요. 고광렬과 세란이는 결혼을 해서 작은 미용실을 차렸고, 어느날 소포가 배달되었다고. 작고 묵직한 그 상자속에서 놀라운 소식이 기다리고 있었다고. 고니는 어디로 갔을까요? 모르겠네요. ",Where did Connie get Did you yield to your hometown Or where exist a nice eatery in a nice stead About a class later on I see from individual go game Kwangryul and Seran generate married and plant up a little dish beauty salon and one day the packet exist cede In that small heavy corner surprising tidings exist look Where did Connie blend in I dont make love,0.595471,0.651822,0.799511
